system:index,Aspect,B11,B12,B2,B3,B4,B5,B6,B7,B8,B8A,Distance_Mn,Elevation,NDVI,NIR_Red_Ratio,Red_Green_Ratio,SWIR_NIR_Ratio,SWIR_Ratio,Slope,VH,VV,VV_VH_Difference,label,latitude,longitude,.geo,geo_age,geo_supergroup,geo_group,geo_formation,geo_lithology,geo_intrusive,geo_stratigraphy
2_730_0,312.94556,2143.0,1255.0,445.0,619.0,536.0,1084.0,2090.0,2424.0,2394.0,2656.0,463409.5000105199,335,0.6341297,4.4664179104477615,0.8659127625201939,0.8951545530492899,1.7075697211155378,1.361092,-15.716580541923069,-9.243934568936412,6.472645972986657,0,21.44947828079967,80.54775436092635,"{""type"":""MultiPoint"",""coordinates"":[]}",ARCHAEAN,,AMGAON GNEISSIC COMPLEX,,PHYLLITE,,ARCHAEAN-PHYLLITE
2_731_0,324.26572,2535.0,1580.0,481.0,693.5,726.0,1182.5,2082.0,2377.5,2490.0,2614.0,463409.5000105199,520,0.54850745,3.4297520661157024,1.0468637346791636,1.0180722891566265,1.6044303797468351,3.4237318,-16.430225191842258,-9.355884419707484,7.074340772134775,0,22.0900669099053,79.84087006385269,"{""type"":""MultiPoint"",""coordinates"":[]}",ARCHAEAN,,TIRODI GNEISSIC COMPLEX,,GNEISS/MIGMATITE,,ARCHAEAN-GNEISS-MIGMATITE
2_732_0,114.93703,2395.0,1483.5,526.0,651.0,715.5,1112.5,1861.5,2156.5,2348.5,2517.0,463409.5000105199,326,0.53296345,3.282320055904961,1.099078341013825,1.0197998722588886,1.6144253454668014,2.1987367,-14.415262859844187,-7.939645700574704,6.4756171592694844,0,21.574523768349103,79.63174226570966,"{""type"":""MultiPoint"",""coordinates"":[]}",ARCHAEAN,,TIRODI GNEISSIC COMPLEX,,GNEISS/MIGMATITE,,ARCHAEAN-GNEISS-MIGMATITE
2_733_0,90.0,1738.0,897.0,333.0,508.0,439.0,868.0,1829.0,2129.0,2185.0,2421.0,463409.5000105199,595,0.66539633,4.977220956719818,0.8641732283464567,0.7954233409610983,1.9375696767001116,22.65724,-11.52650731478683,-5.636124467792665,5.890382846994165,0,21.454868172504387,80.66525400008918,"{""type"":""MultiPoint"",""coordinates"":[]}",PALAEOPROTEROZOIC - MESOPROTEROZOIC,,KHAIRAGARH,SITAGOTA,BASALT,,PALAEOPROTEROZOIC-MESOPROTEROZOIC-BASALT
2_734_0,227.11803,2298.0,1494.0,637.0,855.0,877.0,1299.0,2046.0,2227.0,2416.0,2486.0,463409.5000105199,310,0.46735498,2.754846066134549,1.0257309941520467,0.9511589403973508,1.538152610441767,1.3627174,-17.95338526810196,-10.512824011167964,7.4405612569339965,0,21.77125481557128,80.28823107534421,"{""type"":""MultiPoint"",""coordinates"":[]}",ARCHAEAN,,TIRODI GNEISSIC COMPLEX,,GNEISS/MIGMATITE,,ARCHAEAN-GNEISS-MIGMATITE
2_735_0,-0.0,169.5,124.0,590.0,724.5,495.5,584.5,413.5,421.5,358.0,355.5,463409.5000105199,514,-0.16110134,0.722502522704339,0.68391994478951,0.473463687150838,1.3669354838709675,0.0,-26.260449092957167,-19.567843858903377,6.69260523405379,0,22.349859690072662,79.6034453342599,"{""type"":""MultiPoint"",""coordinates"":[]}",LATE CRETACEOUS - PALAEOCENE,DECCAN TRAP,AMARKANTAK,DHUMA,BASALT,,LATE-CRETACEOUS-PALAEOCENE-BASALT
2_736_0,270.0,1666.0,870.0,449.0,584.0,559.0,920.0,1785.0,2035.0,2115.0,2225.0,463409.5000105199,331,0.58189976,3.783542039355993,0.9571917808219178,0.7877068557919622,1.914942528735632,0.99666643,-14.391415251612614,-8.045487462235448,6.345927789377166,0,21.48720752273269,79.61961500937406,"{""type"":""MultiPoint"",""coordinates"":[]}",ARCHAEAN,,TIRODI GNEISSIC COMPLEX,,GNEISS/MIGMATITE,,ARCHAEAN-GNEISS-MIGMATITE
2_737_0,90.0,2048.0,1241.0,623.0,874.0,943.0,1392.0,2209.0,2481.0,2645.0,2795.0,463409.5000105199,311,0.47435898,2.804878048780488,1.0789473684210529,0.7742911153119093,1.6502820306204673,4.9691453,-17.225937623108727,-10.489656353491398,6.736281269617329,0,21.42306781144656,80.5294287291303,"{""type"":""MultiPoint"",""coordinates"":[]}",ARCHAEAN,,AMGAON GNEISSIC COMPLEX,,BASIC METALAVA,,ARCHAEAN-BASIC-METALAVA
2_738_0,208.31598,3212.0,2467.0,642.0,856.0,1123.0,1411.0,1940.0,2153.0,2268.0,2445.0,463409.5000105199,611,0.3376585,2.0195903829029387,1.3119158878504673,1.4162257495590829,1.301986218078638,4.2066402,-18.51858042151576,-11.560448005824073,6.958132415691688,0,21.877705176739447,80.58521410827413,"{""type"":""MultiPoint"",""coordinates"":[]}",PALAEOPROTEROZOIC,,,,GRANITE,MALANJKHAND GRANITE,PALAEOPROTEROZOIC-GRANITE
2_739_0,287.16714,2557.0,1825.0,522.0,669.0,800.0,1219.0,1824.0,2126.0,2234.0,2385.0,463409.5000105199,655,0.47264338,2.7925,1.195814648729447,1.1445837063563116,1.401095890410959,3.1391835,-17.00555792220782,-10.763086751655306,6.242471170552514,0,22.063117451381714,79.57730435949202,"{""type"":""MultiPoint"",""coordinates"":[]}",CENOZOIC,,,,LATERITE,,CENOZOIC-LATERITE
2_740_0,90.0,2776.0,2139.5,771.5833333333333,984.5,1171.75,1595.6666666666667,2230.166666666667,2445.5,2505.8,2671.5,463409.5000105199,369,0.3627551,2.1385107744826115,1.1901980700863382,1.1078298347833029,1.2974994157513438,2.00403,-17.02153860235015,-10.254469188068365,6.767069414281789,0,22.29407431092885,80.05107584033667,"{""type"":""MultiPoint"",""coordinates"":[]}",NEOPROTEROZOIC,,,,GRANITE,ACID  INTRUSIVE,NEOPROTEROZOIC-GRANITE
2_741_0,328.37567,3378.0,2396.0,788.0,1102.0,1296.0,1771.0,2328.0,2552.0,2655.0,2846.0,463409.5000105199,536,0.34396356,2.048611111111111,1.176043557168784,1.272316384180791,1.4098497495826376,7.5801296,-19.542251354484904,-12.670164355072108,6.872086999412797,0,21.88093911176228,79.78400670636793,"{""type"":""MultiPoint"",""coordinates"":[]}",ARCHAEAN,,TIRODI GNEISSIC COMPLEX,,GNEISS/MIGMATITE,,ARCHAEAN-GNEISS-MIGMATITE
2_742_0,90.0,2048.75,1338.5,737.6666666666666,950.6,876.2,1362.0,2115.875,2396.5,2444.125,2602.5,3551.0561809129404,329,0.47222033,2.7894601689112077,0.9217336419103724,0.8382345420140132,1.5306313036981696,0.9997389,-16.29295913265543,-9.715733604632788,6.577225528022641,0,21.93025662086044,80.05026735658095,"{""type"":""MultiPoint"",""coordinates"":[]}",PALAEOPROTEROZOIC,,SAUSAR,MANSAR,BIOTITE SCHIST,,PALAEOPROTEROZOIC-BIOTITE-SCHIST
2_743_0,270.0,3003.0,2117.5,644.5,888.0,982.0,1439.5,2019.5,2287.0,2236.0,2627.0,2308.527669316528,353,0.38968304,2.276985743380856,1.1058558558558558,1.3430232558139534,1.4181818181818182,1.9960439,-16.86326213001284,-8.696138702239276,8.167123427773562,0,21.72786618734831,79.67809533437024,"{""type"":""MultiPoint"",""coordinates"":[]}",ARCHAEAN,,TIRODI GNEISSIC COMPLEX,,GNEISS/MIGMATITE,,ARCHAEAN-GNEISS-MIGMATITE
2_744_0,287.154,1520.0,713.5,341.0,500.0,367.0,778.5,1958.0,2390.5,2622.5,2582.5,463409.5000105199,643,0.754474,7.145776566757493,0.734,0.5795996186844614,2.130343377715487,9.350114,-17.1703779365131,-10.12920765788708,7.041170278626019,0,22.178191639277426,80.71241555250545,"{""type"":""MultiPoint"",""coordinates"":[]}",PALAEOPROTEROZOIC,,SAUSAR,JUNEWANI,GREY & PINK GNEISS/QTZ-BIOTITE-SILLIMANITE GNEISS,,PALAEOPROTEROZOIC-GREY-PINK-GNEISS-QTZ-BIOTITE-SILLIMANITE-GNEISS
2_745_0,47.159286,2487.0,1408.0,468.0,720.0,664.0,1257.0,2591.0,2899.0,3226.0,3320.0,463409.5000105199,549,0.65861183,4.858433734939759,0.9222222222222224,0.7709237445753255,1.7663352272727273,1.3637749,-15.320821083032994,-8.752144965248348,6.568676117784646,0,21.977418173276718,79.88668414334279,"{""type"":""MultiPoint"",""coordinates"":[]}",ARCHAEAN,,TIRODI GNEISSIC COMPLEX,,GNEISS/MIGMATITE,,ARCHAEAN-GNEISS-MIGMATITE
2_746_0,146.05211,1527.0,776.0,344.0,483.0,414.0,849.0,1999.0,2353.0,2513.0,2694.0,463409.5000105199,641,0.7171165,6.070048309178744,0.8571428571428571,0.6076402705929168,1.967783505154639,17.33963,-11.818056584718558,-4.851832156322111,6.966224428396448,0,21.810062035845245,80.47714677959455,"{""type"":""MultiPoint"",""coordinates"":[]}",ARCHAEAN,,AMGAON GNEISSIC COMPLEX,,GRANITE GNEISS/MIGMATITE,,ARCHAEAN-GRANITE-GNEISS-MIGMATITE
2_747_0,180.0,1987.0,1200.0,516.0,644.5,595.75,1075.25,1843.0,2079.833333333333,2270.833333333333,2381.5,463409.5000105199,421,0.5843484,3.811721919149531,0.9243599689681924,0.8750091743119267,1.6558333333333333,0.92740995,-14.645522394257128,-7.90309690062873,6.742425493628398,0,22.345278282123655,80.03005526268826,"{""type"":""MultiPoint"",""coordinates"":[]}",ARCHAEAN,,TIRODI GNEISSIC COMPLEX,,GNEISS/MIGMATITE,,ARCHAEAN-GNEISS-MIGMATITE
2_748_0,180.0,2862.0,2411.0,1056.0,1315.5,1496.5,1854.75,2346.5,2534.833333333333,2581.333333333333,2805.0,463409.5000105199,344,0.2660318,1.7249136874930393,1.137590269859369,1.108729338842975,1.187059311489009,1.8543341,-16.30460838416413,-6.555549896090726,9.749058488073404,0,22.16040499665186,80.03436717605204,"{""type"":""MultiPoint"",""coordinates"":[]}",ARCHAEAN,,TIRODI GNEISSIC COMPLEX,,GNEISS/MIGMATITE,,ARCHAEAN-GNEISS-MIGMATITE
2_749_0,280.4986,2500.5,1894.5,769.5,962.5,1189.5,1477.5,1817.5,1984.5,1977.0,2107.5,463409.5000105199,589,0.2486973,1.6620428751576293,1.2358441558441555,1.264795144157815,1.3198733174980206,5.076861,-20.585277915323545,-13.022816952309014,7.56246096301453,0,22.093839834098603,79.62257944981165,"{""type"":""MultiPoint"",""coordinates"":[]}",LATE CRETACEOUS - PALAEOCENE,DECCAN TRAP,AMARKANTAK,PIPARDAHI,BASALT,,LATE-CRETACEOUS-PALAEOCENE-BASALT
2_750_0,304.75754,1942.5,1115.5,549.0,676.5,672.5,1136.0,1854.5,2132.0,2390.0,2401.5,463409.5000105199,512,0.56081635,3.553903345724907,0.9940872135994088,0.8127615062761506,1.741371582250112,4.868879,-16.238638401706595,-9.215127826741758,7.0235105749648366,0,22.297577740536912,80.26990544354818,"{""type"":""MultiPoint"",""coordinates"":[]}",ARCHAEAN,,TIRODI GNEISSIC COMPLEX,,GNEISS/MIGMATITE,,ARCHAEAN-GNEISS-MIGMATITE
2_751_0,312.9114,2807.0,1883.5,576.5833333333334,810.0,860.0833333333334,1335.85,2016.888888888889,2307.833333333333,2363.125,2568.333333333333,3160.775221365797,331,0.4663185,2.7475535316345314,1.061831275720165,1.1878339063739751,1.4903105919830104,1.3619646,-16.2395698721734,-9.095539495674595,7.1440303764988045,0,21.62303279369156,79.79343901685118,"{""type"":""MultiPoint"",""coordinates"":[]}",ARCHAEAN,,TIRODI GNEISSIC COMPLEX,,GNEISS/MIGMATITE,,ARCHAEAN-GNEISS-MIGMATITE
2_752_0,12.133677,3078.0,2351.0,862.0,1135.0,1354.0,1740.0,2276.0,2536.0,2673.0,2797.0,463409.5000105199,311,0.32753912,1.9741506646971936,1.1929515418502203,1.1515151515151516,1.309230114844747,4.7326307,-19.028958900352556,-11.616086517019848,7.412872383332704,0,21.526284237591888,80.23379316912657,"{""type"":""MultiPoint"",""coordinates"":[]}",ARCHAEAN,,AMGAON GNEISSIC COMPLEX,,GRANITE GNEISS/MIGMATITE,,ARCHAEAN-GRANITE-GNEISS-MIGMATITE
2_753_0,90.0,2641.5,1917.5,588.0,789.0,996.0,1424.5,1856.5,2091.5,2143.0,2288.0,463409.5000105199,569,0.365403,2.151606425702812,1.2623574144486691,1.2326178254783011,1.3775749674054758,4.003549,-16.50822592523766,-7.397954067534036,9.110271857703625,0,22.30754904019064,79.63955760868151,"{""type"":""MultiPoint"",""coordinates"":[]}",LATE CRETACEOUS - PALAEOCENE,DECCAN TRAP,AMARKANTAK,DHUMA,BASALT,,LATE-CRETACEOUS-PALAEOCENE-BASALT
2_754_0,180.0,2329.0,1543.0,562.0,697.0,736.0,1135.0,1823.0,2044.0,2155.0,2369.0,463409.5000105199,352,0.4908336,2.9279891304347827,1.0559540889526542,1.0807424593967518,1.5093972780298122,0.92740995,-16.340917513954466,-9.665201805626346,6.67571570832812,0,21.488824490244102,79.6072182584532,"{""type"":""MultiPoint"",""coordinates"":[]}",PALAEOPROTEROZOIC,,SAUSAR,CHORBAOLI,QUARTZ MICA SCHIST,,PALAEOPROTEROZOIC-QUARTZ-MICA-SCHIST
2_755_0,180.0,2426.0,1462.0,780.0,970.0,995.0,1449.0,2407.0,2778.0,2878.0,3054.0,463409.5000105199,265,0.48618641,2.892462311557789,1.0257731958762886,0.842946490618485,1.6593707250341998,6.464861,-18.424637249880654,-10.124129435590932,8.300507814289722,0,21.455137667089623,79.88479768124614,"{""type"":""MultiPoint"",""coordinates"":[]}",ARCHAEAN,,AMGAON GNEISSIC COMPLEX,,GRANITE GNEISS/MIGMATITE,,ARCHAEAN-GRANITE-GNEISS-MIGMATITE
2_756_0,132.9026,2394.5,1545.75,569.9333333333333,697.3809523809524,713.8,1173.2857142857142,1865.5,2173.875,2262.0,2471.0,1565.439235486322,331,0.52026343,3.168954889324741,1.023543871628542,1.058576480990274,1.5490862041080382,1.3621894,-15.800327784691298,-8.425009803829214,7.375317980862084,0,21.66749940025548,79.77241843920278,"{""type"":""MultiPoint"",""coordinates"":[]}",ARCHAEAN,,TIRODI GNEISSIC COMPLEX,,GNEISS/MIGMATITE,,ARCHAEAN-GNEISS-MIGMATITE
2_757_0,180.0,2210.5,1292.0,460.0,640.0,609.5,1096.0,2017.0,2330.0,2520.0,2623.5,463409.5000105199,475,0.6104809,4.13453650533224,0.95234375,0.8771825396825397,1.7109133126934986,5.547545,-13.979898517283766,-6.744410514361066,7.2354880029227004,0,22.19355283063587,79.8295512912728,"{""type"":""MultiPoint"",""coordinates"":[]}",NEOPROTEROZOIC,,,,GRANITE,ACID  INTRUSIVE,NEOPROTEROZOIC-GRANITE
2_758_0,220.37508,1561.0,763.0,362.0,575.0,421.0,876.0,1933.0,2305.0,2463.0,2532.0,1783.5358140502813,612,0.7080444,5.850356294536817,0.7321739130434782,0.6337799431587495,2.0458715596330275,21.98528,-17.566139369467262,-11.385731052172437,6.180408317294827,0,21.80601961706671,80.32703829561818,"{""type"":""MultiPoint"",""coordinates"":[]}",ARCHAEAN,,TIRODI GNEISSIC COMPLEX,,GNEISS/MIGMATITE,,ARCHAEAN-GNEISS-MIGMATITE
2_759_0,-0.0,3131.0,2304.5,852.0,1147.0,1294.5,1714.0,2248.5,2473.0,2621.0,2746.5,463409.5000105199,585,0.33878177,2.0247199691000386,1.1285963382737576,1.1945822205265166,1.3586461271425472,0.92740995,-19.569711063906723,-12.165857578698876,7.403853485207847,0,22.145582794463888,80.35560472165318,"{""type"":""MultiPoint"",""coordinates"":[]}",PALAEOPROTEROZOIC,,SAUSAR,JUNEWANI,GREY & PINK GNEISS/QTZ-BIOTITE-SILLIMANITE GNEISS,,PALAEOPROTEROZOIC-GREY-PINK-GNEISS-QTZ-BIOTITE-SILLIMANITE-GNEISS
2_760_0,144.23119,2741.5,2028.0,617.0,803.5,1115.5,1376.5,1751.0,1969.0,2096.0,2254.5,463409.5000105199,695,0.30530906,1.8789780367548183,1.388301182327318,1.3079675572519085,1.3518244575936884,3.425214,-17.59017901418469,-9.297467285428358,8.292711728756334,0,22.26847232533144,80.72023089547729,"{""type"":""MultiPoint"",""coordinates"":[]}",LATE CRETACEOUS - PALAEOCENE,DECCAN TRAP,AMARKANTAK,PIPARDAHI,BASALT,,LATE-CRETACEOUS-PALAEOCENE-BASALT
2_761_0,312.9721,2408.0,1534.0,588.0,809.0,863.0,1275.0,1877.0,2142.0,2225.0,2431.0,463409.5000105199,272,0.44106218,2.578215527230591,1.0667490729295426,1.082247191011236,1.5697522816166884,2.7192993,-16.4905383968399,-9.7496905159116,6.7408478809283,0,21.3136530098408,79.85946519023396,"{""type"":""MultiPoint"",""coordinates"":[]}",ARCHAEAN,,AMGAON GNEISSIC COMPLEX,,GRANITE GNEISS/MIGMATITE,,ARCHAEAN-GRANITE-GNEISS-MIGMATITE
2_762_0,270.0,1768.5,881.5,487.0,609.5,524.5,922.0,1774.0,2051.0,2272.0,2295.5,463409.5000105199,466,0.62488824,4.331744518589132,0.8605414273995078,0.7783890845070423,2.0062393647192285,1.0027685,-15.221762938803302,-8.89037794340529,6.331384995398011,0,22.356327560118327,80.23675760956417,"{""type"":""MultiPoint"",""coordinates"":[]}",ARCHAEAN,,TIRODI GNEISSIC COMPLEX,,GNEISS/MIGMATITE,,ARCHAEAN-GNEISS-MIGMATITE
2_763_0,132.87787,2656.0,1894.5,600.0,810.0,833.5,1348.0,2210.0,2462.5,2563.0,2771.0,463409.5000105199,305,0.50920063,3.0749850029994,1.0290123456790123,1.036285602809208,1.401953021905516,1.3628223,-15.10397079298283,-9.13596537110454,5.9680054218782885,0,21.792005898634443,79.99313450451095,"{""type"":""MultiPoint"",""coordinates"":[]}",PALAEOPROTEROZOIC,,SAUSAR,MANSAR,SCHIST,,PALAEOPROTEROZOIC-SCHIST
2_764_0,270.0,2883.0,1995.5,743.0,947.5,1110.5,1481.0,1995.5,2305.0,2296.5,2512.0,463409.5000105199,307,0.34810683,2.0679873930661863,1.1720316622691294,1.255388634879164,1.4447506890503634,0.99568355,-16.965322623836066,-10.139597803155477,6.825724820680591,0,21.343027919631503,80.4046527361661,"{""type"":""MultiPoint"",""coordinates"":[]}",PALAEOPROTEROZOIC,,NANDGAON,BIJLI,RHYOLITE,,PALAEOPROTEROZOIC-RHYOLITE
2_765_0,180.0,2984.5,2303.5,972.5,1249.0,1416.5,1763.0,2222.5,2463.0,2487.5,2645.5,463409.5000105199,322,0.274334,1.7560889516413696,1.134107285828663,1.1997989949748744,1.295637074017799,0.92740995,-16.9544718480711,-9.562302075906066,7.392169772165035,0,21.57883568171288,79.74762493736108,"{""type"":""MultiPoint"",""coordinates"":[]}",ARCHAEAN,,TIRODI GNEISSIC COMPLEX,,GNEISS/MIGMATITE,,ARCHAEAN-GNEISS-MIGMATITE
2_766_0,252.8537,1882.0,1148.0,389.5,584.0,506.0,999.5,2032.0,2374.0,2473.0,2614.0,463409.5000105199,649,0.6602887,4.887351778656127,0.8664383561643836,0.7610190052567731,1.6393728222996515,6.266956,-15.99716520203926,-9.395451820728288,6.601713381310972,0,22.24475680183068,80.66848793511201,"{""type"":""MultiPoint"",""coordinates"":[]}",LATE CRETACEOUS - PALAEOCENE,DECCAN TRAP,AMARKANTAK,PIPARDAHI,BASALT,,LATE-CRETACEOUS-PALAEOCENE-BASALT
2_767_0,180.0,2994.5,2121.0,704.0714285714286,959.8125,1123.9,1621.7142857142858,2028.4545454545453,2333.1666666666665,2340.8,2594.0,463409.5000105199,329,0.3512281,2.082747575407065,1.1709578693755291,1.2792634996582364,1.411834040546912,0.92740995,-18.62557608638121,-11.43157419976328,7.194001886617929,0,21.412827017207597,80.05969966706421,"{""type"":""MultiPoint"",""coordinates"":[]}",PALAEOPROTEROZOIC,,SAKOLI,GAIKHURI,PHYLLITE,,PALAEOPROTEROZOIC-PHYLLITE
2_768_0,58.292984,1408.0,735.5,393.0,516.0,426.0,779.5,1638.5,1956.5,2114.5,2230.5,463409.5000105199,568,0.664633,4.963615023474178,0.8255813953488372,0.6658784582643651,1.9143439836845684,3.5249736,-14.31347040376736,-7.387837876639155,6.925632527128206,0,22.07793965356969,80.33485363859002,"{""type"":""MultiPoint"",""coordinates"":[]}",PALAEOPROTEROZOIC,,SAUSAR,MANSAR,PHYLLITE,,PALAEOPROTEROZOIC-PHYLLITE
2_769_0,245.1856,1724.0,945.0,414.0,542.0,490.0,913.0,1636.0,1893.0,2062.0,2215.0,463409.5000105199,528,0.6159875,4.208163265306123,0.904059040590406,0.8360814742967992,1.8243386243386244,4.4112515,-15.407120503971804,-8.401387965182089,7.005732538789715,0,22.370880267721063,80.468522952867,"{""type"":""MultiPoint"",""coordinates"":[]}",ARCHAEAN,,TIRODI GNEISSIC COMPLEX,,GNEISS/MIGMATITE,,ARCHAEAN-GNEISS-MIGMATITE
2_770_0,90.0,2563.0,1838.0,751.0,938.0,1107.0,1456.0,2106.0,2308.0,2419.0,2592.0,463409.5000105199,299,0.37209302,2.185185185185185,1.1801705756929637,1.0595287308805292,1.3944504896626768,0.99642706,-17.485537427692616,-11.396344266618735,6.089193161073879,0,21.45217322665203,80.38983053397813,"{""type"":""MultiPoint"",""coordinates"":[]}",ARCHAEAN,,AMGAON GNEISSIC COMPLEX,,GRANITE GNEISS/MIGMATITE,,ARCHAEAN-GRANITE-GNEISS-MIGMATITE
2_771_0,252.82878,1603.5,781.0,421.5,583.0,517.5,973.5,1990.5,2346.0,2610.0,2612.0,2488.634163552369,355,0.66906476,5.043478260869565,0.8876500857632933,0.614367816091954,2.053137003841229,3.138465,-14.537957818847184,-8.090987268095674,6.446970550751511,0,22.027544166130586,80.17207890910755,"{""type"":""MultiPoint"",""coordinates"":[]}",PALAEOPROTEROZOIC,,SAUSAR,JUNEWANI,GREY & PINK GNEISS/QTZ-BIOTITE-SILLIMANITE GNEISS,,PALAEOPROTEROZOIC-GREY-PINK-GNEISS-QTZ-BIOTITE-SILLIMANITE-GNEISS
2_772_0,180.0,2142.5,1347.5,711.5,932.5,903.0,1334.5,1942.5,2321.5,2314.0,2553.5,463409.5000105199,339,0.4386074,2.5625692137320044,0.9683646112600536,0.925885911840968,1.5899814471243043,4.6273675,-17.106333960733856,-9.91703265486974,7.189301305864117,0,21.30583766686896,80.28149371071332,"{""type"":""MultiPoint"",""coordinates"":[]}",ARCHAEAN,,AMGAON GNEISSIC COMPLEX,,GRANITE GNEISS/MIGMATITE,,ARCHAEAN-GRANITE-GNEISS-MIGMATITE
2_773_0,114.83871,2651.5,1817.0,648.0,893.0,906.5,1465.5,2383.0,2728.0,2939.5,3019.0,463409.5000105199,492,0.52860117,3.2426916712631,1.01511758118701,0.9020241537676476,1.4592735277930655,4.4072247,-14.721767111757616,-9.77669042713126,4.945076684626356,0,22.21538189203997,79.74978089404297,"{""type"":""MultiPoint"",""coordinates"":[]}",ARCHAEAN,,TIRODI GNEISSIC COMPLEX,,GNEISS/MIGMATITE,,ARCHAEAN-GNEISS-MIGMATITE
2_774_0,180.0,1426.5,1140.5,563.5,684.5,829.0,986.0,1418.5,1579.5,1502.5,1678.0,463409.5000105199,483,0.28886983,1.8124246079613997,1.2111029948867786,0.9494176372712146,1.2507672073651908,0.92740995,-17.07003387780276,-9.937440735860829,7.132593141941934,0,22.356327560118327,79.739540099804,"{""type"":""MultiPoint"",""coordinates"":[]}",LATE CRETACEOUS - PALAEOCENE,DECCAN TRAP,AMARKANTAK,DHUMA,BASALT,,LATE-CRETACEOUS-PALAEOCENE-BASALT
2_775_0,90.0,2488.5,1894.5,674.6666666666666,885.0,940.0,1317.0,2085.0,2429.5,2649.0,2719.0,463409.5000105199,338,0.47617722,2.818085106382979,1.0621468926553672,0.9394110985277464,1.3135391923990498,1.0010709,-17.0164668455913,-10.685408020963848,6.331058824627451,0,22.11890283052554,80.04245201360911,"{""type"":""MultiPoint"",""coordinates"":[]}",PALAEOPROTEROZOIC,,SAUSAR,LOHANGI ( INCLUDES UTEKATA),CALC GNEISS,,PALAEOPROTEROZOIC-CALC-GNEISS
2_776_0,90.0,3131.0,2171.0,596.0,747.0,966.5,1267.5,1749.0,1952.5,2127.5,2312.5,463409.5000105199,545,0.3752424,2.201241593378169,1.2938420348058903,1.471680376028202,1.4421925380009213,1.0014975,-19.04036658324397,-11.903211788873126,7.137154794370844,0,22.17900012303313,80.6218653718662,"{""type"":""MultiPoint"",""coordinates"":[]}",PALAEOPROTEROZOIC,,SAUSAR,JUNEWANI,GREY & PINK GNEISS/QTZ-BIOTITE-SILLIMANITE GNEISS,,PALAEOPROTEROZOIC-GREY-PINK-GNEISS-QTZ-BIOTITE-SILLIMANITE-GNEISS
2_777_0,117.27191,1899.0,1067.0,377.5,517.5,390.5,865.5,1840.0,2095.5,2217.5,2387.0,463409.5000105199,560,0.7005368,5.678617157490397,0.7545893719806763,0.8563697857948139,1.7797563261480789,10.017387,-13.19536471995923,-5.990150077731075,7.205214642228155,0,21.88525102512605,79.59994190465184,"{""type"":""MultiPoint"",""coordinates"":[]}",ARCHAEAN,,TIRODI GNEISSIC COMPLEX,,GNEISS/MIGMATITE,,ARCHAEAN-GNEISS-MIGMATITE
2_778_0,349.20218,1821.5,907.5,563.0,746.0,566.5,1090.5,2078.5,2409.5,2562.5,2668.0,463409.5000105199,407,0.6379035,4.523389232127096,0.7593833780160858,0.7108292682926829,2.007162534435261,15.650342,-16.118526353334268,-9.166842842177664,6.951683511156602,0,22.2892234083946,80.24053053375746,"{""type"":""MultiPoint"",""coordinates"":[]}",NEOPROTEROZOIC,,,,GRANITE,ACID  INTRUSIVE,NEOPROTEROZOIC-GRANITE
2_779_0,340.20477,1692.5,931.5,498.0,656.5,573.5,1059.0,1919.0,2260.0,2340.5,2489.0,463409.5000105199,504,0.60638297,4.081081081081081,0.8735719725818736,0.7231360820337535,1.8169618894256576,2.9545963,-15.019234004432649,-9.06643955132014,5.952794453112508,0,22.16363893167469,79.73334172434359,"{""type"":""MultiPoint"",""coordinates"":[]}",ARCHAEAN,,TIRODI GNEISSIC COMPLEX,,GNEISS/MIGMATITE,,ARCHAEAN-GNEISS-MIGMATITE
2_780_0,-0.0,2343.0,1534.0,701.0,907.0,970.0,1278.0,2069.0,2389.0,2646.0,2647.0,1635.726138447387,309,0.46349558,2.727835051546392,1.069459757442117,0.8854875283446711,1.527379400260756,0.0,-15.577829263584675,-9.398550263546296,6.179279000038379,0,21.840784418562134,80.26990544354818,"{""type"":""MultiPoint"",""coordinates"":[]}",ARCHAEAN,,TIRODI GNEISSIC COMPLEX,,GNEISS/MIGMATITE,,ARCHAEAN-GNEISS-MIGMATITE
2_781_0,180.0,2402.0,1491.0,433.0,593.0,646.5,1113.0,1916.0,2175.5,2230.0,2478.0,463409.5000105199,443,0.5504954,3.449342614075793,1.0902192242833053,1.0771300448430494,1.6109993293091884,2.7802885,-14.173291493045864,-7.657002622153216,6.516288870892646,0,22.317250845259128,79.99259551534048,"{""type"":""MultiPoint"",""coordinates"":[]}",ARCHAEAN,,TIRODI GNEISSIC COMPLEX,,GNEISS/MIGMATITE,,ARCHAEAN-GNEISS-MIGMATITE
