system:index,Aspect,B11,B12,B2,B3,B4,B5,B6,B7,B8,B8A,Clay_Alteration_Index,Elevation,Ferrous_Index,Iron_Oxide_Index,NBR,NDMI,NDRE,NDVI,NIR_Red_Ratio,NIR_SWIR2_Ratio,Red_Green_Ratio,SWIR_Green_Ratio,SWIR_NIR_Ratio,SWIR_Ratio,SWIR_Red_Ratio,Slope,VH,VV,VV_VH_Difference,latitude,longitude,.geo
50_15_0,195.03549,2414.0,1553.0,560.0,792.0,831.5,1310.0,2119.5,2428.5,2549.0,2685.0,1.5544108,293.0,0.60925853,1.4848214,0.24280839,0.02720129,0.34418023,0.50806093,3.0655441,1.6413393,1.0498737,3.0479798,0.94703805,0.6433306,2.903187,1.9200187,-16.72492,-9.454796,7.2701244,21.455,80.005,"{""type"":""MultiPoint"",""coordinates"":[]}"
50_16_0,103.09746,3779.5,2905.0,870.5,1137.5,1446.5,1870.0,2277.0,2548.0,2636.0,2862.0,1.3010327,297.0,1.1020485,1.6616887,-0.048547193,-0.1782402,0.20963652,0.2913656,1.8223298,0.907401,1.2716484,3.3226373,1.4338012,0.7686202,2.6128585,2.045595,-19.09434,-11.258223,7.8361173,21.465,80.005,"{""type"":""MultiPoint"",""coordinates"":[]}"
50_17_0,270.0,2816.0,1884.5,631.5,848.5,984.5,1384.5,2010.5,2291.5,2385.5,2544.5,1.4942956,290.0,0.7899811,1.5589865,0.11733021,-0.08276459,0.29524052,0.415727,2.4230573,1.265853,1.1602829,3.3187978,1.1804653,0.6692116,2.860335,1.992561,-17.51777,-10.429809,7.0879626,21.475,80.005,"{""type"":""MultiPoint"",""coordinates"":[]}"
50_18_0,-0.0,2733.0,1795.5,672.0,883.5,1005.5,1456.5,2070.0,2342.0,2425.5,2647.0,1.5221387,287.0,0.74025977,1.4962797,0.14925373,-0.059610352,0.2901182,0.4138735,2.4122326,1.3508772,1.1380872,3.0933785,1.126778,0.6569704,2.7180507,1.3909631,-16.65329,-9.904191,6.749099,21.485,80.005,"{""type"":""MultiPoint"",""coordinates"":[]}"
50_19_0,132.93655,3501.5,2616.0,825.0,1137.5,1374.5,1764.0,2145.5,2400.5,2472.0,2666.0,1.338494,290.0,1.0582525,1.6660606,-0.028301887,-0.17234452,0.20361173,0.28532434,1.7984722,0.94495416,1.2083516,3.0782418,1.4164644,0.7471084,2.5474718,0.68075716,-18.73303,-10.456734,8.276297,21.495,80.005,"{""type"":""MultiPoint"",""coordinates"":[]}"
50_20_0,107.23011,2529.5,1714.0,685.5,881.0,1009.0,1420.5,2090.0,2370.5,2498.5,2687.0,1.4757876,282.0,0.6860116,1.4719183,0.18623145,-0.0061654733,0.3083384,0.42466143,2.4762142,1.4577013,1.1452894,2.871169,1.0124074,0.67760426,2.5069375,1.5652075,-15.994057,-9.268925,6.7251325,21.505,80.005,"{""type"":""MultiPoint"",""coordinates"":[]}"
50_21_0,72.77094,2385.0,1654.5,708.5,955.0,1073.0,1416.5,1836.0,2029.5,2067.0,2189.0,1.4415231,278.0,0.8004354,1.5144672,0.1108424,-0.071428575,0.214256,0.3165605,1.9263747,1.24932,1.1235602,2.4973822,1.1538461,0.6937107,2.22274,1.5653002,-18.892532,-11.757817,7.1347156,21.515,80.005,"{""type"":""MultiPoint"",""coordinates"":[]}"
50_22_0,90.0,2158.0,1370.0,735.0,928.0,922.5,1445.0,2089.5,2388.5,2532.0,2655.5,1.5751824,277.0,0.5410743,1.255102,0.297796,0.07974414,0.2952079,0.465914,2.7447155,1.8481752,0.9940733,2.325431,0.8522907,0.6348471,2.3392954,0.49849993,-16.709795,-9.811084,6.898711,21.525,80.005,"{""type"":""MultiPoint"",""coordinates"":[]}"
50_23_0,331.741,4707.5,4409.5,1383.5,1941.5,2513.0,2885.5,3029.0,3245.0,3209.5,3334.5,1.0675814,265.0,1.37389,1.8164077,-0.15750098,-0.18921308,0.07218649,0.121712536,1.2771587,0.7278603,1.29436,2.4246716,1.4667394,0.93669677,1.8732591,3.1557755,-26.131372,-16.69541,9.435963,21.535,80.005,"{""type"":""MultiPoint"",""coordinates"":[]}"
50_24_0,-0.0,2209.0,1437.0,648.0,846.5,842.0,1327.0,2185.5,2522.5,2596.0,2790.0,1.5372304,278.0,0.5535439,1.2993827,0.28737912,0.080541104,0.35535583,0.51018035,3.0831354,1.8065414,0.994684,2.6095688,0.8509245,0.6505206,2.6235154,1.3909631,-16.73734,-10.06844,6.6689,21.544999999999998,80.005,"{""type"":""MultiPoint"",""coordinates"":[]}"
50_25_0,23.271423,2336.0,1563.0,667.0,891.5,891.5,1410.5,2137.5,2394.0,2454.0,2631.0,1.4945618,273.0,0.6369193,1.3365817,0.22180732,0.024634656,0.30199182,0.46704528,2.752664,1.5700576,1.0,2.620303,0.95191526,0.6690925,2.620303,2.5224464,-17.626783,-9.915062,7.7117214,21.555,80.005,"{""type"":""MultiPoint"",""coordinates"":[]}"
50_26_0,270.0,1572.5,969.5,585.5,805.0,749.0,1125.5,1731.5,1982.5,2082.5,2141.0,1.62197,278.0,0.46554622,1.2792485,0.3646789,0.13953489,0.3108832,0.4709518,2.7803738,2.1480145,0.93043476,1.9534161,0.75510204,0.6165342,2.0994658,0.997203,-17.141455,-10.417246,6.7242084,21.565,80.005,"{""type"":""MultiPoint"",""coordinates"":[]}"
50_27_0,270.0,3006.0,2155.0,761.0,1025.5,1196.5,1657.0,2213.0,2476.5,2577.5,2765.0,1.3948956,288.0,0.83608145,1.5722734,0.089276284,-0.076743975,0.25056535,0.36592475,2.1541998,1.1960557,1.1667479,2.931253,1.1662464,0.7168995,2.5123277,0.9972718,-17.203579,-10.029114,7.174465,21.575,80.005,"{""type"":""MultiPoint"",""coordinates"":[]}"
50_28_0,287.22116,3655.5,2823.5,947.5,1276.5,1639.5,1986.5,2391.0,2638.0,2729.0,2936.5,1.2946697,286.0,1.034628,1.730343,-0.017019361,-0.14511707,0.19297177,0.24939911,1.6645318,0.9665309,1.2843714,2.8636897,1.3395016,0.77239776,2.229643,1.5659945,-18.981117,-10.683292,8.297825,21.585,80.005,"{""type"":""MultiPoint"",""coordinates"":[]}"
50_29_0,227.08302,2652.0,1835.0,709.0,989.0,1104.5,1557.0,2262.5,2527.0,2587.5,2776.0,1.4452316,288.0,0.70917875,1.557828,0.17015263,-0.012310335,0.28132933,0.4016793,2.342689,1.4100817,1.1167846,2.6814964,1.0249275,0.6919306,2.4010866,0.6810073,-17.455488,-9.925055,7.5304327,21.595,80.005,"{""type"":""MultiPoint"",""coordinates"":[]}"
50_30_0,256.91473,2230.5,1422.0,633.0,894.5,946.5,1356.5,1957.0,2186.5,2275.5,2423.5,1.5685654,287.0,0.6249176,1.4952607,0.23083164,0.009986685,0.28227514,0.41247672,2.4041204,1.600211,1.058133,2.4935718,0.98022413,0.6375252,2.356577,2.0474653,-16.560766,-9.62661,6.934156,21.605,80.005,"{""type"":""MultiPoint"",""coordinates"":[]}"
50_31_0,180.0,2643.5,1820.5,717.25,967.1429,1097.8889,1488.8,2053.375,2262.1667,2356.0,2481.6667,1.4520736,288.0,0.772708,1.5306921,0.12821741,-0.05750575,0.25006297,0.3642593,2.1459367,1.29415,1.1351879,2.7333088,1.1220288,0.68867034,2.4078028,0.92740995,-17.651134,-9.512443,8.138692,21.615,80.005,"{""type"":""MultiPoint"",""coordinates"":[]}"
50_32_0,-0.0,2447.5,1646.5,667.3333,852.4,951.75,1311.5,1956.3334,2220.25,2298.6667,2436.5,1.4864864,297.0,0.7162848,1.4261988,0.16530776,-0.03135864,0.30016008,0.4143828,2.4152,1.3960928,1.1165533,2.8713045,1.0647477,0.6727273,2.5715787,0.46373534,-17.558996,-9.958774,7.600222,21.625,80.005,"{""type"":""MultiPoint"",""coordinates"":[]}"
50_33_0,180.0,2517.75,1629.1666,578.56525,831.1429,952.28,1364.9259,2111.5925,2372.8,2514.7856,2633.25,1.545422,292.0,0.6478352,1.6459337,0.21371362,-5.890243E-4,0.31722566,0.45067093,2.640805,1.5436025,1.1457477,3.0292625,1.0011787,0.64707243,2.6439178,0.92740995,-15.544309,-9.49274,6.051568,21.634999999999998,80.005,"{""type"":""MultiPoint"",""coordinates"":[]}"
50_34_0,132.90698,2350.6667,1580.5,575.17645,854.8,863.2857,1277.9584,2088.2856,2311.6667,2464.0833,2562.25,1.487293,291.0,0.641415,1.5009059,0.2184609,0.023556087,0.3344328,0.4811001,2.8543081,1.5590531,1.0099272,2.749961,0.95397204,0.67236245,2.7229302,1.3620776,-15.81431,-9.111197,6.7031126,21.645,80.005,"{""type"":""MultiPoint"",""coordinates"":[]}"
50_35_0,312.905,3188.25,2254.5,814.6923,1134.1,1312.3839,1770.375,2404.0,2665.8,2772.6,2958.75,1.4141717,284.0,0.8131357,1.6108952,0.10306141,-0.06972999,0.25128856,0.35745946,2.112644,1.229807,1.157203,2.81126,1.1499134,0.70712775,2.4293578,0.6811604,-17.858685,-10.957156,6.9015274,21.655,80.005,"{""type"":""MultiPoint"",""coordinates"":[]}"
50_36_0,270.0,2847.0,1962.75,703.84283,974.8,1168.0,1545.2,2101.6667,2345.0,2419.0,2646.0,1.4505159,283.0,0.811389,1.6594614,0.10412507,-0.08127611,0.26264554,0.3487594,2.0710616,1.2324544,1.1981945,2.920599,1.1769326,0.6894099,2.4375,0.49898228,-17.676949,-10.8177185,6.859231,21.665,80.005,"{""type"":""MultiPoint"",""coordinates"":[]}"
50_37_0,270.0,2737.75,2135.5,909.3333,1189.5,1307.5,1724.5,2301.5,2518.5,2588.0,2710.3333,1.2820183,291.0,0.82515454,1.4378666,0.095797606,-0.028118106,0.22229321,0.3287126,1.9793499,1.2118942,1.0992013,2.3015974,1.0578632,0.7800201,2.0938814,0.99795806,-15.664663,-9.518088,6.146575,21.675,80.005,"{""type"":""MultiPoint"",""coordinates"":[]}"
50_38_0,151.7162,4590.0,4029.0,1258.909,1778.6154,2209.0,2628.4,2981.0,3191.0,3200.0,3344.25,1.1392405,280.0,1.2590625,1.7546939,-0.114677,-0.1784339,0.119854674,0.18321316,1.4486192,0.7942417,1.2419773,2.5806592,1.434375,0.87777776,2.0778632,1.0531166,-22.826279,-12.466429,10.359849,21.685,80.005,"{""type"":""MultiPoint"",""coordinates"":[]}"
50_39_0,38.909626,2736.5,1919.0,686.875,880.44446,995.0,1423.5,2098.6667,2369.0,2492.6667,2626.0,1.4260031,290.0,0.76985824,1.4485897,0.130034,-0.04662948,0.29695025,0.42941794,2.5051925,1.2989404,1.1301111,3.1080894,1.0978203,0.70126075,2.7502513,2.3824997,-16.56262,-8.697846,7.8647733,21.695,80.005,"{""type"":""MultiPoint"",""coordinates"":[]}"
50_40_0,72.79223,2137.0,1380.0,625.5,842.0,800.0,1262.0,1973.5,2187.0,2268.5,2409.5,1.5485507,292.0,0.6083315,1.2789768,0.24352473,0.029849052,0.31254256,0.4785726,2.835625,1.6438406,0.9501188,2.5380046,0.94203216,0.64576507,2.67125,1.5671765,-15.712796,-9.044886,6.6679096,21.705,80.005,"{""type"":""MultiPoint"",""coordinates"":[]}"
50_41_0,121.772224,2409.0,1599.5,658.0,910.0,1041.5,1433.5,1970.0,2222.5,2304.5,2446.0,1.5060956,296.0,0.6940768,1.5828267,0.18058401,-0.022170361,0.26098725,0.37746564,2.2126741,1.4407628,1.1445055,2.6472528,1.045346,0.66396844,2.31301,1.7609152,-15.842798,-9.020862,6.821936,21.715,80.005,"{""type"":""MultiPoint"",""coordinates"":[]}"
50_42_0,132.89111,3783.5,2915.0,955.5,1295.0,1638.5,2043.5,2477.0,2738.0,2897.0,3030.5,1.2979417,300.0,1.0062133,1.7148091,-0.0030970406,-0.13269965,0.19452108,0.27747768,1.7680806,0.993825,1.2652509,2.9216216,1.3060062,0.77045065,2.3091242,0.681338,-20.238934,-12.699268,7.5396657,21.725,80.005,"{""type"":""MultiPoint"",""coordinates"":[]}"
50_43_0,195.06334,3460.0,2648.0,917.5,1221.5,1424.5,1835.5,2358.5,2604.5,2715.5,2911.5,1.3066465,306.0,0.9751427,1.5525886,0.012585065,-0.12055704,0.22666948,0.31183574,1.9062829,1.0254909,1.1661891,2.832583,1.2741668,0.7653179,2.4289224,1.9202695,-18.289593,-11.081788,7.2078047,21.735,80.005,"{""type"":""MultiPoint"",""coordinates"":[]}"
50_44_0,-0.0,2758.0,2048.0,763.5,991.5,1162.5,1547.0,2146.5,2396.0,2529.5,2687.5,1.3466797,314.0,0.8096462,1.5225934,0.10518842,-0.04321513,0.2693352,0.37026003,2.175914,1.2351074,1.1724659,2.7816439,1.090334,0.74256706,2.372473,0.92740995,-15.354301,-8.017514,7.336787,21.745,80.005,"{""type"":""MultiPoint"",""coordinates"":[]}"
50_45_0,114.90964,2089.5,1341.5,588.0,738.5,777.5,1169.5,1899.5,2122.0,2264.5,2361.5,1.5575848,309.0,0.5924045,1.3222789,0.25596228,0.040192924,0.33758143,0.48882315,2.9125402,1.6880357,1.0528097,2.8293839,0.92272025,0.6420196,2.6874597,2.2009976,-15.275174,-8.8845825,6.3905907,21.755,80.005,"{""type"":""MultiPoint"",""coordinates"":[]}"
50_46_0,90.0,2668.0,2158.0,1113.0,1211.0,1474.5,1681.0,1776.5,1949.5,2095.0,2272.0,1.2363299,322.0,1.0300716,1.3247979,-0.014813073,-0.12030233,0.1495067,0.17383388,1.4208206,0.9708063,1.2175888,2.2031379,1.2735083,0.8088456,1.8094269,0.9985826,-19.482243,-10.756793,8.7254505,21.765,80.005,"{""type"":""MultiPoint"",""coordinates"":[]}"
50_47_0,132.88129,3832.5,3057.0,897.0,1167.5,1566.5,1964.5,2405.0,2659.0,2861.0,3055.0,1.2536801,309.0,1.0685076,1.7463768,-0.0331193,-0.14514081,0.21725272,0.29237717,1.8263645,0.93588483,1.3417559,3.2826552,1.3395666,0.79765165,2.4465368,1.3627352,-22.962442,-14.830532,8.131909,21.775,80.005,"{""type"":""MultiPoint"",""coordinates"":[]}"
50_48_0,312.8793,2182.0,1592.0,694.0,925.5,956.5,1374.0,2065.0,2328.0,2508.5,2571.0,1.370603,302.0,0.63464224,1.378242,0.22350933,0.069608785,0.30342206,0.44790766,2.6225824,1.575691,1.0334954,2.3576446,0.8698425,0.72960585,2.2812335,0.68148947,-16.97441,-10.5458555,6.4285536,21.785,80.005,"{""type"":""MultiPoint"",""coordinates"":[]}"
50_49_0,-0.0,2512.5,1791.0,684.0,970.5,1064.0,1483.0,2048.5,2303.0,2365.5,2483.5,1.4028475,319.0,0.7571338,1.5555556,0.13821726,-0.030135302,0.2522375,0.37950137,2.2232144,1.3207705,1.0963421,2.5888717,1.0621433,0.71283585,2.3613722,0.92740995,-15.537408,-7.650682,7.8867254,21.794999999999998,80.005,"{""type"":""MultiPoint"",""coordinates"":[]}"
50_50_0,252.80356,2882.5,1889.5,722.0,944.5,1059.5,1470.5,2116.0,2365.5,2552.5,2680.0,1.5255358,312.0,0.74025464,1.4674516,0.1492571,-0.06071757,0.29141068,0.4133444,2.4091554,1.3508865,1.1217575,3.0518794,1.129285,0.6555074,2.720623,1.5681778,-16.427404,-9.721152,6.7062526,21.805,80.005,"{""type"":""MultiPoint"",""coordinates"":[]}"
50_51_0,-0.0,2935.5,2077.0,770.0,976.5,1209.5,1590.5,2076.5,2318.0,2504.0,2638.5,1.4133365,310.0,0.82947284,1.5707792,0.09321109,-0.079327144,0.24781272,0.34859297,2.070277,1.205585,1.2386073,3.0061443,1.1723243,0.7075456,2.427036,0.0,-16.430904,-9.132895,7.2980084,21.815,80.005,"{""type"":""MultiPoint"",""coordinates"":[]}"
50_52_0,132.8713,3150.5,2218.5,736.5,970.0,1113.5,1522.5,2124.0,2370.5,2563.5,2709.5,1.4201037,319.0,0.8654184,1.5118805,0.072145544,-0.10273014,0.28048205,0.39434323,2.3022003,1.1555104,1.1479381,3.2479382,1.2289838,0.7041739,2.829367,2.044004,-17.5918,-9.641001,7.9507995,21.825,80.005,"{""type"":""MultiPoint"",""coordinates"":[]}"
50_53_0,103.06508,3216.0,2347.0,781.0,1001.0,1220.0,1635.0,2138.0,2427.0,2537.0,2702.0,1.3702599,328.0,0.9251084,1.5620998,0.03890254,-0.11802538,0.2460226,0.35054564,2.0795083,1.0809544,1.2187812,3.2127872,1.2676389,0.72978854,2.6360655,2.0505717,-18.364754,-9.248951,9.115803,21.835,80.005,"{""type"":""MultiPoint"",""coordinates"":[]}"
50_54_0,-0.0,3243.0,2453.0,716.0,988.0,1167.0,1551.0,2143.0,2421.0,2582.0,2766.0,1.3220546,326.0,0.95003873,1.6298883,0.025620656,-0.113476396,0.28144544,0.377434,2.2125108,1.0525887,1.181174,3.2823887,1.2560031,0.7563984,2.7789204,3.7047918,-16.1104,-9.7058115,6.404588,21.845,80.005,"{""type"":""MultiPoint"",""coordinates"":[]}"
50_55_0,28.312134,2917.0,2281.0,814.0,1050.0,1211.0,1593.0,2265.0,2529.0,2638.0,2777.0,1.278825,321.0,0.8646702,1.487715,0.072575726,-0.050225023,0.27093822,0.37074566,2.178365,1.1565104,1.1533333,2.7780952,1.1057619,0.78196776,2.4087532,1.053397,-16.806217,-8.070036,8.736182,21.855,80.005,"{""type"":""MultiPoint"",""coordinates"":[]}"
50_56_0,90.0,3133.0,2218.0,788.0,1034.0,1215.0,1654.0,2195.0,2428.0,2582.0,2727.0,1.4125338,325.0,0.859024,1.5418782,0.075833336,-0.09641295,0.24492125,0.36002105,2.125103,1.1641119,1.1750484,3.0299807,1.2134005,0.7079477,2.578601,0.9992842,-16.399218,-9.440953,6.958265,21.865,80.005,"{""type"":""MultiPoint"",""coordinates"":[]}"
50_57_0,90.0,3011.0,2123.0,727.0,944.0,1097.0,1530.0,2286.0,2615.0,2714.0,2897.0,1.4182761,329.0,0.7822402,1.5089408,0.122183174,-0.05187773,0.308787,0.42429808,2.47402,1.2783797,1.1620762,3.1896186,1.1094326,0.70508134,2.7447584,0.4997151,-17.241808,-10.446016,6.795791,21.875,80.005,"{""type"":""MultiPoint"",""coordinates"":[]}"
50_58_0,227.14081,1959.0,1107.0,490.0,674.0,604.0,1119.0,2034.0,2339.0,2512.0,2601.0,1.7696477,338.0,0.4406847,1.232653,0.3882288,0.12368598,0.3983871,0.61232346,4.1589403,2.269196,0.8961424,2.9065282,0.7798567,0.5650842,3.2433774,1.3633008,-14.839284,-8.279569,6.5597153,21.884999999999998,80.005,"{""type"":""MultiPoint"",""coordinates"":[]}"
50_59_0,90.0,2775.0,1759.0,645.0,960.0,926.0,1444.0,2187.0,2481.0,2513.0,2803.0,1.577601,353.0,0.69996023,1.4356589,0.17649813,-0.04954614,0.31999058,0.46147135,2.7138228,1.4286526,0.96458334,2.890625,1.1042578,0.6338739,2.9967604,0.9994904,-15.501794,-8.936167,6.565626,21.895,80.005,"{""type"":""MultiPoint"",""coordinates"":[]}"
50_60_0,23.322094,2874.0,2080.0,763.0,1005.0,1157.0,1536.0,2209.0,2465.0,2614.0,2739.0,1.3817308,352.0,0.7957154,1.5163827,0.11376225,-0.047376093,0.2814035,0.38636968,2.2592912,1.2567308,1.1512438,2.8597014,1.0994644,0.72372997,2.4840105,2.523406,-16.172188,-9.067596,7.104592,21.905,80.005,"{""type"":""MultiPoint"",""coordinates"":[]}"
50_61_0,349.81555,3045.0,2173.0,773.0,1040.0,1229.0,1656.0,2425.0,2697.0,2817.0,2982.0,1.4012885,347.0,0.771388,1.5899094,0.12905812,-0.038894575,0.2858991,0.3924864,2.2921073,1.2963644,1.1817307,2.9278846,1.0809371,0.7136289,2.4776242,2.8247254,-17.217323,-10.324496,6.892827,21.915,80.005,"{""type"":""MultiPoint"",""coordinates"":[]}"
50_62_0,227.14871,2646.0,1862.0,676.0,949.0,1032.0,1550.0,2159.0,2456.0,2536.0,2660.0,1.4210526,345.0,0.7342271,1.5266272,0.15325148,-0.021227326,0.26365796,0.42152467,2.4573643,1.3619764,1.0874605,2.788198,1.0433754,0.7037037,2.5639534,0.68184835,-17.001398,-9.91777,7.0836287,21.925,80.005,"{""type"":""MultiPoint"",""coordinates"":[]}"
50_63_0,270.0,2057.0,1338.0,661.0,881.0,927.0,1334.0,1979.0,2233.0,2329.0,2423.0,1.5373693,345.0,0.5744955,1.4024205,0.27024814,0.062015504,0.28985894,0.43058968,2.5124056,1.7406577,1.0522134,2.3348467,0.8832117,0.65046185,2.218986,0.4999236,-15.780953,-9.577112,6.203841,21.935,80.005,"{""type"":""MultiPoint"",""coordinates"":[]}"
50_64_0,180.0,2397.0,1473.0,622.0,904.0,916.0,1413.0,2194.0,2446.0,2505.0,2722.0,1.6272912,344.0,0.58802396,1.4726688,0.25942686,0.022031823,0.3165659,0.46448407,2.7347162,1.700611,1.0132743,2.6515486,0.95688623,0.61451817,2.6168122,0.92740995,-15.84482,-8.931317,6.9135027,21.945,80.005,"{""type"":""MultiPoint"",""coordinates"":[]}"
50_65_0,132.84515,2164.0,1390.0,656.0,902.0,915.0,1385.0,2158.0,2498.0,2573.0,2777.0,1.5568346,342.0,0.54022545,1.3948171,0.29851124,0.08634157,0.3344546,0.47534403,2.812022,1.8510791,1.0144124,2.3991132,0.84104156,0.64232904,2.3650274,0.681927,-15.537609,-8.69865,6.8389587,21.955,80.005,"{""type"":""MultiPoint"",""coordinates"":[]}"
50_66_0,90.0,2380.0,1761.0,672.0,934.0,1028.0,1394.0,2003.0,2290.0,2351.0,2522.0,1.3515048,341.0,0.749043,1.5297619,0.14348249,-0.006129782,0.28804904,0.39153597,2.286965,1.3350369,1.1006424,2.5481799,1.0123352,0.73991597,2.315175,0.99998593,-16.972555,-9.44701,7.5255446,21.965,80.005,"{""type"":""MultiPoint"",""coordinates"":[]}"
50_67_0,90.0,2337.0,1489.0,658.0,838.0,862.0,1328.0,2110.0,2375.0,2448.0,2633.0,1.5695097,343.0,0.60825163,1.3100303,0.24358648,0.023197493,0.32946226,0.47915408,2.8399072,1.6440564,1.0286397,2.7887828,0.95465684,0.63714164,2.7111368,1.4998883,-15.63341,-8.601398,7.0320115,21.975,80.005,"{""type"":""MultiPoint"",""coordinates"":[]}"
50_68_0,28.333982,2610.0,1897.0,802.0,1096.0,1052.0,1597.0,2352.0,2676.0,2793.0,2922.0,1.3758566,345.0,0.67919797,1.3117207,0.19104478,0.03387007,0.29320645,0.45279583,2.654943,1.4723247,0.959854,2.3813868,0.93447906,0.72681993,2.4809885,2.106515,-15.360706,-8.338312,7.022394,21.985,80.005,"{""type"":""MultiPoint"",""coordinates"":[]}"
50_69_0,90.0,2832.0,2032.0,760.0,1000.0,1154.0,1559.0,2189.0,2439.0,2590.0,2699.0,1.3937008,346.0,0.784556,1.518421,0.12072696,-0.044632975,0.26773134,0.383547,2.2443674,1.2746063,1.154,2.832,1.0934362,0.7175141,2.4540727,1.0001934,-17.239832,-9.567165,7.672666,21.995,80.005,"{""type"":""MultiPoint"",""coordinates"":[]}"
50_70_0,294.8713,2560.0,1937.0,689.0,940.0,1113.0,1430.0,2008.0,2262.0,2256.0,2454.0,1.3216314,347.0,0.8585993,1.6153846,0.07607918,-0.06312292,0.26364574,0.33926982,2.0269542,1.1646876,1.1840426,2.7234042,1.1347518,0.7566406,2.3000898,2.2041702,-16.474947,-9.47105,7.003897,22.005,80.005,"{""type"":""MultiPoint"",""coordinates"":[]}"
50_71_0,114.86985,2723.0,1784.0,637.5,876.5,956.5,1462.0,2191.0,2465.0,2601.5,2762.5,1.5263453,355.0,0.68575823,1.5003922,0.18640976,-0.022819044,0.30784708,0.4623384,2.719812,1.4582399,1.0912721,3.1066742,1.0467038,0.6551598,2.8468375,1.1025535,-15.250726,-9.20212,6.0486064,22.015,80.005,"{""type"":""MultiPoint"",""coordinates"":[]}"
50_72_0,114.86814,2363.0,1609.0,660.0,869.0,1032.5,1373.5,1949.0,2243.0,2294.0,2478.0,1.4686141,345.0,0.7013949,1.564394,0.17550603,-0.014816405,0.2867714,0.37922743,2.2217917,1.4257302,1.1881473,2.7192175,1.0300784,0.6809141,2.2886198,1.1026247,-16.38368,-9.372294,7.0113854,22.025,80.005,"{""type"":""MultiPoint"",""coordinates"":[]}"
50_73_0,344.9064,2684.5,1739.5,651.0,883.5,994.0,1486.0,2148.0,2389.0,2514.5,2665.5,1.5432595,342.0,0.69178766,1.5268817,0.18218148,-0.032698594,0.28411418,0.43337607,2.529678,1.4455303,1.1250707,3.0384834,1.0676079,0.64797914,2.7007043,1.9205426,-16.744442,-9.877528,6.8669147,22.035,80.005,"{""type"":""MultiPoint"",""coordinates"":[]}"
50_74_0,-0.0,2597.5,1753.0,683.5,906.5,1040.5,1464.5,2148.0,2406.5,2492.0,2662.0,1.4817456,343.0,0.70345104,1.5223117,0.17408717,-0.020728951,0.2901975,0.4108988,2.3950024,1.421563,1.1478213,2.8654165,1.0423355,0.67487967,2.496396,1.3909631,-16.952139,-9.463689,7.488451,22.044999999999998,80.005,"{""type"":""MultiPoint"",""coordinates"":[]}"
50_75_0,180.0,2418.5,1675.5,683.0,899.0,958.0,1371.5,1963.0,2231.0,2314.5,2458.0,1.4434497,346.0,0.72391444,1.4026355,0.16015038,-0.021973379,0.2837185,0.4145149,2.4159708,1.3813787,1.0656285,2.6902113,1.0449342,0.6927848,2.5245302,1.8543341,-16.297441,-10.129877,6.167565,22.055,80.005,"{""type"":""MultiPoint"",""coordinates"":[]}"
50_76_0,-0.0,2376.0,1661.5,569.5,801.0,842.0,1325.5,2180.5,2526.0,2627.5,2831.0,1.4300331,345.0,0.63235015,1.4784899,0.22522733,0.050264813,0.36220378,0.51462746,3.1205463,1.5814023,1.051186,2.9662921,0.9042816,0.6992845,2.8218527,1.8543341,-15.395993,-8.745518,6.650475,22.065,80.005,"{""type"":""MultiPoint"",""coordinates"":[]}"
50_77_0,270.0,2150.0,1255.5,481.0,656.5,646.0,1167.5,1997.0,2318.0,2447.5,2622.5,1.7124652,349.0,0.5129724,1.3430353,0.32190117,0.06470908,0.38390502,0.5823501,3.7886996,1.9494226,0.9840061,3.2749429,0.8784474,0.5839535,3.3281734,2.000907,-15.527308,-8.922569,6.60474,22.075,80.005,"{""type"":""MultiPoint"",""coordinates"":[]}"
50_78_0,331.6491,2323.5,1467.0,532.5,707.5,772.5,1221.5,1973.5,2245.5,2410.5,2524.5,1.5838445,355.0,0.60858744,1.4507042,0.24332689,0.018377693,0.3478377,0.51460886,3.1203883,1.6431493,1.0918728,3.2840989,0.9639079,0.6313751,3.007767,1.0537812,-15.721791,-8.47287,7.248921,22.085,80.005,"{""type"":""MultiPoint"",""coordinates"":[]}"
50_79_0,215.73532,2537.5,1894.5,693.5,910.5,1071.0,1425.0,1863.5,2094.5,2212.0,2335.5,1.3394035,359.0,0.85646474,1.5443403,0.07731645,-0.06853353,0.24212205,0.34754798,2.0653596,1.1675904,1.1762768,2.7869303,1.147152,0.746601,2.369281,1.7134179,-17.295984,-9.594248,7.7017355,22.095,80.005,"{""type"":""MultiPoint"",""coordinates"":[]}"
50_80_0,208.35439,2275.5,1547.0,648.0,876.0,953.0,1374.0,2135.0,2438.5,2486.0,2676.5,1.4709114,353.0,0.62228477,1.470679,0.23282915,0.044208758,0.32156524,0.44576913,2.6086044,1.6069813,1.0878996,2.5976028,0.9153258,0.6798506,2.387723,1.0538158,-16.650295,-9.480015,7.17028,22.105,80.005,"{""type"":""MultiPoint"",""coordinates"":[]}"
